temporada,rodada_target,strategy,score_column,operational_utility_no_captain,objective_value,cost_total,budget_remaining,budget_binding_indicator,formation_selected,n_selected,lineup_signature
2025,34,No availability adjustment,ab_no_availability,34.11,10.506670822942644,109.64999999999999,0.3500000000000085,False,4-3-3,12,104085|104758|106708|122486|126471|131753|133669|68685|71684|80287|92075|96610
2025,35,No availability adjustment,ab_no_availability,55.849999999999994,10.525466998754668,109.64999999999999,0.3500000000000085,False,4-3-3,12,104085|104758|113103|115248|121823|122486|133669|37457|68685|71684|78850|96610
2025,36,No availability adjustment,ab_no_availability,41.25,10.551583850931676,109.80000000000001,0.19999999999998863,False,4-3-3,12,104085|106708|115248|122486|126471|141038|37457|71684|78850|80287|95131|96610
2025,37,No availability adjustment,ab_no_availability,39.599999999999994,10.678411910669974,109.12,0.8799999999999955,False,4-3-3,12,104085|106708|122486|126471|132264|142268|68685|71684|78850|92075|96610|98384
2025,38,No availability adjustment,ab_no_availability,28.659999999999997,10.558767038413878,109.34,0.6599999999999966,False,4-3-3,12,104085|104758|122486|126471|132071|133669|146964|68685|71684|72391|78850|96610
2025,2,Expected-only normalized representation,ab_expected_only_normalized,32.78,10.654281098546042,110.0,0.0,True,4-3-3,12,104027|109096|113078|70916|81881|82627|89256|90768|93478|97653|99228|99267
2025,3,Expected-only normalized representation,ab_expected_only_normalized,54.37,11.054896142433234,109.49000000000001,0.5099999999999909,False,4-3-3,12,107771|110510|111594|112709|142279|37715|89256|90285|93879|94207|94509|99815
2025,4,Expected-only normalized representation,ab_expected_only_normalized,68.33,11.199417758369723,109.59,0.4099999999999966,False,4-3-3,12,104085|110818|112709|112886|117910|72018|87999|91607|92087|94968|95131|98672
2025,5,Expected-only normalized representation,ab_expected_only_normalized,49.38,11.303597122302158,109.77,0.23000000000000398,False,4-3-3,12,101290|102975|104085|104118|112709|117910|122302|37457|71684|89256|91607|98672
2025,6,Expected-only normalized representation,ab_expected_only_normalized,70.55000000000001,11.300142247510669,109.63999999999999,0.36000000000001364,False,4-3-3,12,101290|102975|107111|110818|112709|141754|70360|71684|79066|90768|91607|98672
2025,7,Expected-only normalized representation,ab_expected_only_normalized,52.449999999999996,11.308988764044944,109.19,0.8100000000000023,False,4-3-3,12,104027|112709|70360|71684|78850|79066|89256|90768|94207|96610|98909|99815
2025,8,Expected-only normalized representation,ab_expected_only_normalized,64.03,11.233893557422968,109.84,0.1599999999999966,False,4-3-3,12,104085|104271|122302|37457|68899|70360|71684|78850|79066|91607|96610|99815
2025,9,Expected-only normalized representation,ab_expected_only_normalized,40.6,11.30952380952381,109.80999999999999,0.19000000000001194,False,4-3-3,12,102975|104085|104271|110727|112886|37457|70360|71684|87999|91607|91808|99815
2025,10,Expected-only normalized representation,ab_expected_only_normalized,55.95,11.361227336122733,109.00999999999999,0.9900000000000091,False,4-3-3,12,104027|104118|104204|112709|71684|78850|89256|90703|90768|91607|98909|99815
2025,11,Expected-only normalized representation,ab_expected_only_normalized,75.86,11.331944444444446,109.99,0.010000000000005116,False,4-3-3,12,104027|104204|107726|112709|132553|71684|78850|85004|87999|90703|91607|99815
2025,12,Expected-only normalized representation,ab_expected_only_normalized,68.72,11.458677685950413,109.77,0.23000000000000398,False,4-3-3,12,104250|104994|107554|109401|111683|112709|115248|122486|126977|87999|91607|96610
2025,13,Expected-only normalized representation,ab_expected_only_normalized,44.199999999999996,11.181568088033014,109.99,0.010000000000005116,False,4-3-3,12,104118|104994|107554|107726|110727|112709|112886|132580|37457|71684|96610|99815
2025,14,Expected-only normalized representation,ab_expected_only_normalized,86.92999999999999,11.42200557103064,109.84,0.1599999999999966,False,4-3-3,12,103056|104027|112886|115248|130811|70360|71684|78850|80287|90703|90768|96610
2025,15,Expected-only normalized representation,ab_expected_only_normalized,49.07999999999999,11.187845303867404,109.56000000000002,0.4399999999999835,False,4-3-3,12,106593|107554|107726|112709|112886|122486|142890|37457|71684|72018|90703|96610
2025,16,Expected-only normalized representation,ab_expected_only_normalized,46.14999999999999,11.419178082191781,109.93,0.06999999999999318,False,4-3-3,12,103056|104027|106593|107726|112709|131617|70360|71684|78850|84558|90703|96610
2025,17,Expected-only normalized representation,ab_expected_only_normalized,47.449999999999996,11.207650273224044,109.72000000000001,0.2799999999999869,False,4-3-3,12,103056|104027|105647|106593|107554|107726|112709|122486|142890|68685|71684|80287
2025,18,Expected-only normalized representation,ab_expected_only_normalized,56.92999999999999,11.239189189189188,109.89999999999999,0.10000000000000853,False,4-3-3,12,104027|104118|105647|106593|107726|110510|112709|112886|126471|68685|71684|80287
2025,19,Expected-only normalized representation,ab_expected_only_normalized,44.31999999999999,11.223719676549864,109.88,0.12000000000000455,False,4-3-3,12,104027|104118|105647|107726|112709|126216|71684|78850|80287|93886|96610|97867
2025,20,Expected-only normalized representation,ab_expected_only_normalized,31.450000000000003,11.255689424364123,109.91,0.09000000000000341,False,4-3-3,12,103056|104027|106593|107093|107726|112886|126471|71684|78850|80287|93886|96610
2025,21,Expected-only normalized representation,ab_expected_only_normalized,99.71000000000001,11.256613756613758,109.7,0.29999999999999716,False,4-3-3,12,103056|104027|105300|112709|122486|126471|131617|71684|78850|80287|93886|96610
2025,22,Expected-only normalized representation,ab_expected_only_normalized,68.72999999999999,11.297262059973924,109.80999999999999,0.19000000000001194,False,4-3-3,12,104027|122486|126471|132071|68899|71684|78850|79973|82775|87887|96610|97810
2025,23,Expected-only normalized representation,ab_expected_only_normalized,73.97999999999999,11.392764857881136,108.74999999999999,1.2500000000000142,False,4-3-3,12,104027|105300|112709|112886|122486|126216|51772|68899|71684|79973|82775|96610
2025,24,Expected-only normalized representation,ab_expected_only_normalized,67.60999999999999,11.20671834625323,109.86,0.14000000000000057,False,4-3-3,12,104027|104118|105175|106593|112709|112886|122486|68685|68899|71684|80287|98672
2025,25,Expected-only normalized representation,ab_expected_only_normalized,33.75,11.300645161290321,109.88999999999999,0.11000000000001364,False,4-3-3,12,104027|104118|104758|108713|112709|126216|68899|70360|71684|80061|88087|96610
2025,26,Expected-only normalized representation,ab_expected_only_normalized,49.949999999999996,11.377862595419847,109.81000000000002,0.18999999999998352,False,4-3-3,12,104027|104118|112709|112886|122486|133669|68685|68899|71684|82775|88087|93886
2025,27,Expected-only normalized representation,ab_expected_only_normalized,64.85,11.303684879288436,109.96,0.04000000000000625,False,4-3-3,12,104027|104118|105436|112709|122486|126216|68685|68899|71684|78850|88312|98384
2025,28,Expected-only normalized representation,ab_expected_only_normalized,64.58,11.247148288973383,109.45,0.5499999999999972,False,4-3-3,12,104027|104075|104118|108713|112709|112886|122486|68899|78850|89837|96610|97653
2025,29,Expected-only normalized representation,ab_expected_only_normalized,70.7,11.338770388958595,109.79999999999998,0.20000000000001705,False,4-3-3,12,101727|115248|122486|126216|68899|70449|71684|78850|80287|92075|93886|97653
2025,30,Expected-only normalized representation,ab_expected_only_normalized,52.93000000000001,11.343358395989974,109.92,0.0799999999999983,False,4-3-3,12,101727|104027|104085|104118|104758|113103|115248|122486|126216|126471|71684|82455
2025,31,Expected-only normalized representation,ab_expected_only_normalized,53.45,11.32625,109.44999999999999,0.5500000000000114,False,4-3-3,12,104027|104758|112709|113103|126471|70360|70449|71684|90703|91772|93988|96610
2025,32,Expected-only normalized representation,ab_expected_only_normalized,46.39,11.359102244389028,109.92000000000002,0.07999999999998408,False,4-3-3,12,104027|112709|115248|122486|126471|133669|70449|71684|78850|93988|96610|97653
2025,33,Expected-only normalized representation,ab_expected_only_normalized,58.730000000000004,11.314606741573034,109.95,0.04999999999999716,False,4-3-3,12,104027|104758|112709|122486|132264|68685|68899|68996|70449|71684|78248|96610
2025,34,Expected-only normalized representation,ab_expected_only_normalized,72.75,11.364089775561096,109.62,0.37999999999999545,False,4-3-3,12,103056|104027|106708|112709|122486|126471|132553|63007|68685|78248|80287|98384
2025,35,Expected-only normalized representation,ab_expected_only_normalized,57.89,11.306351183063514,109.56,0.4399999999999977,False,4-3-3,12,101908|103056|104027|106708|112709|113103|115248|122486|132264|71684|82455|96610
2025,36,Expected-only normalized representation,ab_expected_only_normalized,49.0,11.359006211180123,109.95999999999998,0.040000000000020464,False,4-3-3,12,101314|104027|106708|115248|122486|68685|70360|71684|79266|82639|96610|97653
2025,37,Expected-only normalized representation,ab_expected_only_normalized,42.39999999999999,11.519851116625311,109.53,0.46999999999999886,False,4-3-3,12,101908|104027|112709|122486|126471|132264|68685|78850|79266|90768|96610|98384
2025,38,Expected-only normalized representation,ab_expected_only_normalized,33.15,11.380421313506814,109.94,0.060000000000002274,False,4-3-3,12,105258|112709|116706|122486|126471|68685|78248|82639|87008|96610|98384|99366
2025,2,Availability-adjusted expected prediction,ab_expected_prediction,47.779999999999994,32.294968592482505,110.0,0.0,True,4-3-3,12,104027|104528|104666|113078|70916|81881|81952|87258|89256|97653|98619|99440
2025,3,Availability-adjusted expected prediction,ab_expected_prediction,39.269999999999996,43.826875455721066,109.84,0.1599999999999966,False,4-3-3,12,103014|107771|110510|111594|112709|50353|87999|90285|91607|93879|94509|99815
2025,4,Availability-adjusted expected prediction,ab_expected_prediction,61.54,53.5366930650275,109.88999999999999,0.11000000000001364,False,4-3-3,12,103056|104085|104528|105811|111594|112709|117910|126977|131516|77664|87999|91607
2025,5,Availability-adjusted expected prediction,ab_expected_prediction,37.78000000000001,54.811100927178956,109.44000000000001,0.5599999999999881,False,4-3-3,12,102975|104085|104528|112709|117910|122302|37457|71684|79066|89256|91607|98672
2025,6,Availability-adjusted expected prediction,ab_expected_prediction,76.08,54.49933062421507,109.79,0.20999999999999375,False,4-3-3,12,101290|102975|104027|107111|112709|132553|70360|71684|79066|91607|98672|99815
2025,7,Availability-adjusted expected prediction,ab_expected_prediction,47.75000000000001,55.301956442589294,109.83000000000001,0.1699999999999875,False,4-3-3,12,102253|104027|112709|70360|71684|78850|79066|89256|91607|94207|96610|99815
2025,8,Availability-adjusted expected prediction,ab_expected_prediction,64.13,55.00897281484382,109.83999999999999,0.1600000000000108,False,4-3-3,12,102253|104271|112709|37457|39148|68899|70360|79066|91607|96610|97460|99815
2025,9,Availability-adjusted expected prediction,ab_expected_prediction,49.4,55.50381347247582,109.33,0.6700000000000017,False,4-3-3,12,104271|104528|111683|112709|132553|37457|70360|87999|91607|96610|97460|99815
2025,10,Availability-adjusted expected prediction,ab_expected_prediction,73.55,54.5479460972079,109.85999999999999,0.14000000000001478,False,4-3-3,12,102253|104027|104204|112709|39148|78850|87863|90703|91808|97460|98909|99815
2025,11,Availability-adjusted expected prediction,ab_expected_prediction,92.96000000000001,52.51471841780714,109.75,0.25,False,4-3-3,12,104027|107726|109401|110727|112709|132553|71684|78850|85004|87999|91607|99815
2025,12,Availability-adjusted expected prediction,ab_expected_prediction,65.35,52.228166717300255,109.84,0.1599999999999966,False,4-3-3,12,103445|105990|107554|109401|110727|111683|112709|115248|141525|39148|87999|97341
2025,13,Availability-adjusted expected prediction,ab_expected_prediction,38.6,54.198546569419904,109.83999999999999,0.1600000000000108,False,4-3-3,12,102253|107554|107726|111683|112709|112886|132580|37457|87863|96610|97460|99815
2025,14,Availability-adjusted expected prediction,ab_expected_prediction,77.14999999999999,50.33864941032467,109.93,0.06999999999999318,False,4-3-3,12,102975|103056|105842|112886|115248|70360|70696|71684|78850|80287|90703|96610
2025,15,Availability-adjusted expected prediction,ab_expected_prediction,60.18,53.67667417899741,109.8,0.20000000000000284,False,4-3-3,12,102253|103445|105990|107554|107726|112709|122486|142890|37457|72018|96610|99267
2025,16,Availability-adjusted expected prediction,ab_expected_prediction,47.05,53.28767680464794,109.89000000000001,0.10999999999998522,False,4-3-3,12,102340|103056|105842|107726|112709|126977|70360|78850|80287|84558|90703|96610
2025,17,Availability-adjusted expected prediction,ab_expected_prediction,34.050000000000004,53.219454649971716,110.0,0.0,True,4-3-3,12,102253|103056|103445|104027|104502|105647|107554|112709|142890|39148|80287|97460
2025,18,Availability-adjusted expected prediction,ab_expected_prediction,64.63,52.286670252543836,109.36,0.6400000000000006,False,4-3-3,12,102253|103056|104027|107726|110510|112709|126471|39148|68685|80287|90943|96610
2025,19,Availability-adjusted expected prediction,ab_expected_prediction,54.42,52.821050427376896,109.67,0.3299999999999983,False,4-3-3,12,102253|103445|104027|104118|112709|112886|115248|122486|78850|93886|96610|97867
2025,20,Availability-adjusted expected prediction,ab_expected_prediction,38.14999999999999,54.27831752218463,109.96000000000001,0.03999999999999204,False,4-3-3,12,102253|103056|103445|104027|105842|107726|112886|126471|63007|78850|82639|96610
2025,21,Availability-adjusted expected prediction,ab_expected_prediction,99.41000000000001,52.58934468899222,109.94000000000001,0.05999999999998806,False,4-3-3,12,103056|103445|104027|104075|112709|115248|122486|78850|80287|87863|90943|93886
2025,22,Availability-adjusted expected prediction,ab_expected_prediction,73.22999999999999,54.61075997660275,109.74999999999999,0.2500000000000142,False,4-3-3,12,103445|104027|112709|122486|68899|70360|72801|78850|79973|80583|87863|90943
2025,23,Availability-adjusted expected prediction,ab_expected_prediction,62.68,56.50090481297867,109.95,0.04999999999999716,False,4-3-3,12,104027|105300|107873|108713|112709|122486|133543|71684|79973|82775|87863|96610
2025,24,Availability-adjusted expected prediction,ab_expected_prediction,55.809999999999995,55.433023736329666,109.76,0.23999999999999488,False,4-3-3,12,102253|104027|104118|112709|112886|122486|82775|87863|96610|97460|98384|98672
2025,25,Availability-adjusted expected prediction,ab_expected_prediction,36.35,56.46305066381776,109.97999999999999,0.020000000000010232,False,4-3-3,12,102253|104027|104118|104758|112709|114802|126216|68899|70360|80061|87863|97460
2025,26,Availability-adjusted expected prediction,ab_expected_prediction,59.849999999999994,55.108143698531876,109.69999999999999,0.30000000000001137,False,4-3-3,12,102253|103056|104027|112709|112886|114802|122486|68685|82775|93886|96610|97460
2025,27,Availability-adjusted expected prediction,ab_expected_prediction,60.550000000000004,56.23831380035471,109.89999999999998,0.10000000000002274,False,4-3-3,12,104027|105436|112709|112886|122486|68685|70360|70449|82775|87863|96793|97460
2025,28,Availability-adjusted expected prediction,ab_expected_prediction,85.08000000000001,54.77777499077835,109.86999999999999,0.13000000000000966,False,4-3-3,12,103445|104027|104118|104502|105214|112709|114802|122486|78850|90943|96610|97460
2025,29,Availability-adjusted expected prediction,ab_expected_prediction,81.39000000000001,55.72805272512482,109.86999999999999,0.13000000000000966,False,4-3-3,12,100830|101727|104027|114802|115248|122486|78850|80287|90943|93886|96610|97460
2025,30,Availability-adjusted expected prediction,ab_expected_prediction,40.43,57.05553148965839,109.85000000000001,0.14999999999999147,False,4-3-3,12,102256|104027|104758|113034|113103|114802|122486|126471|78850|79266|96610|97460
2025,31,Availability-adjusted expected prediction,ab_expected_prediction,62.45,55.792951431460544,109.98,0.01999999999999602,False,4-3-3,12,103445|104027|104502|104758|111246|112709|113103|114802|126471|70449|96610|97460
2025,32,Availability-adjusted expected prediction,ab_expected_prediction,73.79,57.05096229253647,109.98,0.01999999999999602,False,4-3-3,12,102253|104027|112709|114802|115248|122486|126471|70449|78850|80287|92182|96610
2025,33,Availability-adjusted expected prediction,ab_expected_prediction,67.93,57.16989790556945,109.94,0.060000000000002274,False,4-3-3,12,103445|104027|104758|112709|114802|122486|70449|78248|87742|96610|97460|98517
2025,34,Availability-adjusted expected prediction,ab_expected_prediction,62.550000000000004,54.9814028250155,109.93,0.06999999999999318,False,4-3-3,12,103056|103445|104027|112709|117330|122486|126471|132553|78850|80287|90532|98517
2025,35,Availability-adjusted expected prediction,ab_expected_prediction,64.28999999999999,58.1704231669202,109.88999999999999,0.11000000000001364,False,4-3-3,12,104027|105990|112709|113103|114802|115248|122486|78850|86508|96610|97460|98517
2025,36,Availability-adjusted expected prediction,ab_expected_prediction,52.400000000000006,58.4710763333022,109.64000000000001,0.3599999999999852,False,4-3-3,12,102253|103445|104027|104502|112709|114802|115248|122486|78850|79266|97460|98517
2025,37,Availability-adjusted expected prediction,ab_expected_prediction,49.49999999999999,57.879381547706785,109.82,0.18000000000000682,False,4-3-3,12,101908|104027|112709|113034|122486|126471|132264|51413|68685|78850|96610|98384
2025,38,Availability-adjusted expected prediction,ab_expected_prediction,28.89,59.13897470432687,109.86999999999999,0.13000000000000966,False,4-3-3,12,103445|112709|113034|116706|122486|37457|63007|77777|82639|86508|96610|97460
2025,2,Pure conditional prediction,ab_conditional_prediction,55.38,41.989485018873225,110.0,0.0,True,4-3-3,12,100898|104027|104528|107554|111582|111594|114802|115246|87863|89256|91607|99228
2025,3,Pure conditional prediction,ab_conditional_prediction,32.97,48.4351454569159,109.89,0.10999999999999943,False,4-3-3,12,100652|104528|107726|107771|107958|111582|111594|87999|94509|97468|97653|99815
2025,4,Pure conditional prediction,ab_conditional_prediction,55.14,56.950534657421755,109.92999999999999,0.07000000000000739,False,4-3-3,12,104528|105811|112709|117818|117910|126977|133679|77664|87999|91607|94968|97653
2025,5,Pure conditional prediction,ab_conditional_prediction,35.08,58.051267859684486,109.48,0.519999999999996,False,4-3-3,12,102975|104528|112709|117818|117910|122302|37457|71684|89256|91607|97653|98672
2025,6,Pure conditional prediction,ab_conditional_prediction,62.580000000000005,58.17566557534415,108.97999999999998,1.0200000000000244,False,4-3-3,12,101290|102975|104027|104085|104528|107111|112709|117818|141754|71684|91607|98672
2025,7,Pure conditional prediction,ab_conditional_prediction,42.35000000000001,59.21607862046626,109.03999999999999,0.960000000000008,False,4-3-3,12,104027|104528|112709|131753|141795|70360|71684|78445|94207|96610|98672|99815
2025,8,Pure conditional prediction,ab_conditional_prediction,65.43,59.52927961478321,109.79,0.20999999999999375,False,4-3-3,12,104271|104528|112709|117818|130393|141795|37457|39148|91607|96610|98672|99815
2025,9,Pure conditional prediction,ab_conditional_prediction,48.199999999999996,60.36090497024917,109.77999999999999,0.22000000000001307,False,4-3-3,12,104528|112709|115239|117818|129659|133679|37457|70360|87999|91607|96610|99815
2025,10,Pure conditional prediction,ab_conditional_prediction,60.55,59.94376255806483,109.78999999999999,0.21000000000000796,False,4-3-3,12,104027|104204|112709|131753|133679|141040|39148|70360|78850|87863|96610|99815
2025,11,Pure conditional prediction,ab_conditional_prediction,66.66000000000001,57.689077569645164,110.0,0.0,True,4-3-3,12,104027|104204|107111|112709|131753|144255|39148|78850|91607|96610|97653|99815
2025,12,Pure conditional prediction,ab_conditional_prediction,51.519999999999996,57.08993433431779,109.92999999999999,0.07000000000000739,False,4-3-3,12,103445|107554|110727|112709|115248|126977|131753|144255|39148|71684|87999|91607
2025,13,Pure conditional prediction,ab_conditional_prediction,46.400000000000006,59.35806539530087,109.90999999999998,0.09000000000001762,False,4-3-3,12,107726|112709|131753|132580|141419|144255|37457|39148|78850|87863|96610|99815
2025,14,Pure conditional prediction,ab_conditional_prediction,34.269999999999996,56.5726627026525,109.8,0.20000000000000284,False,4-3-3,12,104085|112709|112886|115248|131753|141154|37457|70360|78850|87863|94207|96610
2025,15,Pure conditional prediction,ab_conditional_prediction,64.28,59.168750330590896,109.95,0.04999999999999716,False,4-3-3,12,103445|104085|107554|107726|111407|112709|115674|141419|142890|37457|39148|96610
2025,16,Pure conditional prediction,ab_conditional_prediction,45.65,58.55392065913117,109.58999999999999,0.4100000000000108,False,4-3-3,12,103445|104085|107726|112709|126977|131753|141419|78850|80287|84558|90703|96610
2025,17,Pure conditional prediction,ab_conditional_prediction,36.15,58.384367892643404,110.0,0.0,True,4-3-3,12,103445|104027|104588|107554|111407|112709|141433|144255|39148|68685|80287|96610
2025,18,Pure conditional prediction,ab_conditional_prediction,71.83000000000001,58.096453667216764,109.91,0.09000000000000341,False,4-3-3,12,103445|104027|106593|107726|112709|126471|130711|131753|68685|78850|80287|96610
2025,19,Pure conditional prediction,ab_conditional_prediction,37.67,58.19611767550864,109.78999999999999,0.21000000000000796,False,4-3-3,12,103445|107726|112709|122486|131753|141078|37457|63007|78850|93886|96610|97867
2025,20,Pure conditional prediction,ab_conditional_prediction,42.44999999999999,60.75514521513666,109.38,0.6200000000000045,False,4-3-3,12,103445|104027|107726|112709|112886|141084|145560|63007|78850|84094|87863|96610
2025,21,Pure conditional prediction,ab_conditional_prediction,91.71,58.70821078428963,109.77000000000001,0.22999999999998977,False,4-3-3,12,103445|104027|112709|122486|126471|131753|142049|145648|78850|80287|87863|96610
2025,22,Pure conditional prediction,ab_conditional_prediction,69.63,60.58956017310591,109.43999999999998,0.5600000000000165,False,4-3-3,12,103445|104027|109096|112709|121823|122486|141131|142049|68899|78850|87863|96610
2025,23,Pure conditional prediction,ab_conditional_prediction,60.879999999999995,62.055652131885566,109.85,0.15000000000000568,False,4-3-3,12,103445|104027|107873|108713|112709|122486|131753|142049|71684|82775|87863|96610
2025,24,Pure conditional prediction,ab_conditional_prediction,37.81,61.474757336452654,109.88000000000001,0.11999999999999034,False,4-3-3,12,104027|112709|114802|122486|123649|131753|142049|80287|82775|87863|96610|98672
2025,25,Pure conditional prediction,ab_conditional_prediction,40.24999999999999,62.504582811660455,109.89999999999999,0.10000000000000853,False,4-3-3,12,103445|104027|112709|114802|121823|126216|142047|142049|68899|82775|87863|96610
2025,26,Pure conditional prediction,ab_conditional_prediction,36.74999999999999,60.50504005521073,109.33000000000001,0.6699999999999875,False,4-3-3,12,103445|104027|104085|112709|112886|121823|122486|146430|68685|82775|93886|96610
2025,27,Pure conditional prediction,ab_conditional_prediction,69.95,62.15575762525316,109.99,0.010000000000005116,False,4-3-3,12,104027|112709|122486|126216|131753|131762|145648|39148|68685|78850|87863|96610
2025,28,Pure conditional prediction,ab_conditional_prediction,83.08,60.405747321294946,109.95,0.04999999999999716,False,4-3-3,12,103445|104027|104502|112709|114802|122486|131753|142049|145648|78850|87863|96610
2025,29,Pure conditional prediction,ab_conditional_prediction,46.209999999999994,62.57170747226175,109.87,0.12999999999999545,False,4-3-3,12,104758|112709|114802|115248|122486|131753|142049|145648|37457|80287|87863|96610
2025,30,Pure conditional prediction,ab_conditional_prediction,43.03000000000001,64.31072221640869,109.96,0.04000000000000625,False,4-3-3,12,104027|112709|113103|114802|122486|126471|131753|142049|145648|82775|87863|96610
2025,31,Pure conditional prediction,ab_conditional_prediction,49.95,62.37335475768403,109.32000000000001,0.6799999999999926,False,4-3-3,12,103445|104027|112709|113103|114802|121823|142049|145648|78850|87863|90703|96610
2025,32,Pure conditional prediction,ab_conditional_prediction,59.19000000000001,62.84962979269093,109.58,0.4200000000000017,False,4-3-3,12,104027|112709|114802|122486|126471|131753|142049|145648|78850|80287|87863|96610
2025,33,Pure conditional prediction,ab_conditional_prediction,68.53,63.168571242829714,109.74,0.2600000000000051,False,4-3-3,12,103445|104027|107174|112709|114802|121823|122486|142049|145648|78850|87863|96610
2025,34,Pure conditional prediction,ab_conditional_prediction,50.25,61.52565052360224,109.78,0.21999999999999886,False,4-3-3,12,103445|104027|112709|114802|115248|122486|142049|145648|146833|78850|82455|87863
2025,35,Pure conditional prediction,ab_conditional_prediction,84.99000000000001,64.69089669745188,109.28999999999999,0.710000000000008,False,4-3-3,12,103445|104027|112709|114802|115248|121823|122486|126471|142868|145648|78850|96610
2025,36,Pure conditional prediction,ab_conditional_prediction,32.1,65.17450170206615,109.85999999999999,0.14000000000001478,False,4-3-3,12,103445|104027|112709|114802|115248|122486|126471|141038|142049|145648|78850|96610
2025,37,Pure conditional prediction,ab_conditional_prediction,37.4,65.20277739749301,109.59,0.4099999999999966,False,4-3-3,12,103445|104027|112709|122486|126471|142049|142268|145648|68685|78850|87863|98384
2025,38,Pure conditional prediction,ab_conditional_prediction,18.05,66.3802971759037,108.78999999999999,1.210000000000008,False,4-3-3,12,103445|112709|116706|122486|126471|142049|145648|146964|63007|78850|96610|99366
2025,2,Equal-weight representation,ab_equal_weight,18.150000000000002,8.747711362412492,56.0,54.0,False,4-3-3,12,113078|121830|126977|131825|70916|85403|91627|93879|97450|97460|97653|99119
2025,3,Equal-weight representation,ab_equal_weight,38.97,9.11078140454995,81.53999999999999,28.460000000000008,False,4-3-3,12,103014|107726|107771|110510|111594|112709|141996|68991|85403|93879|94207|94509
2025,4,Equal-weight representation,ab_equal_weight,70.64,9.299611838913147,74.63,35.370000000000005,False,4-3-3,12,103056|107726|111594|112709|112886|116461|117910|124912|126977|80583|85403|94207
2025,5,Equal-weight representation,ab_equal_weight,37.080000000000005,10.873860911270983,71.67,38.33,False,4-3-3,12,102253|107093|107179|111407|141763|37457|70360|85403|85930|88312|92085|98517
2025,6,Equal-weight representation,ab_equal_weight,62.50000000000001,10.940256045519202,87.57,22.430000000000007,False,4-3-3,12,101290|102253|103056|141754|37457|70360|78445|78850|79701|85930|91866|98672
2025,7,Equal-weight representation,ab_equal_weight,40.76,10.950374531835205,104.66000000000001,5.339999999999989,False,4-3-3,12,102253|103056|37457|70360|78445|78850|88323|90703|91866|98672|98909|99815
2025,8,Equal-weight representation,ab_equal_weight,42.89,10.73249299719888,102.59,7.409999999999997,False,4-3-3,12,101594|104271|110818|122302|131617|70360|78850|87008|87863|90703|91866|97900
2025,9,Equal-weight representation,ab_equal_weight,67.10000000000001,10.818394024276378,98.31999999999998,11.680000000000021,False,4-3-3,12,104085|104271|131617|37457|70360|78850|81121|87008|87999|88323|91866|99815
2025,10,Equal-weight representation,ab_equal_weight,61.81999999999999,10.92329149232915,107.43,2.569999999999993,False,4-3-3,12,102340|103056|104204|104271|104754|105568|70360|78850|90703|98619|99267|99815
2025,11,Equal-weight representation,ab_equal_weight,40.83,10.838425925925925,102.33,7.670000000000002,False,4-3-3,12,102340|104204|104754|107554|116447|124280|131617|78850|87008|90703|97653|99815
2025,12,Equal-weight representation,ab_equal_weight,50.989999999999995,11.07346189164371,109.01,0.9899999999999949,False,4-3-3,12,104250|104754|105568|107093|107554|109401|70360|79701|87008|91866|96610|99267
2025,13,Equal-weight representation,ab_equal_weight,34.1,10.836772122879411,108.55,1.4500000000000028,False,4-3-3,12,103056|104204|107554|108274|110818|131617|70360|78850|91866|96610|98672|99815
2025,14,Equal-weight representation,ab_equal_weight,75.27,11.109563602599815,107.42,2.5799999999999983,False,4-3-3,12,103056|104204|105842|130811|131617|37457|78850|82627|90703|92440|96610|98672
2025,15,Equal-weight representation,ab_equal_weight,49.779999999999994,10.837016574585633,109.72,0.28000000000000114,False,4-3-3,12,106593|107554|110818|122486|133669|72018|78850|82627|87342|90703|96610|99267
2025,16,Equal-weight representation,ab_equal_weight,43.629999999999995,11.140182648401828,108.74,1.2600000000000051,False,4-3-3,12,102340|103056|105842|126471|130811|131617|70360|78450|78850|80287|90703|96610
2025,17,Equal-weight representation,ab_equal_weight,53.440000000000005,10.873406193078326,109.67,0.3299999999999983,False,4-3-3,12,102340|103056|107554|110818|130811|131617|133669|68685|80287|96610|97867|99267
2025,18,Equal-weight representation,ab_equal_weight,81.62,10.85135135135135,109.34,0.6599999999999966,False,4-3-3,12,103056|106593|107554|110818|126471|130811|131617|133669|68685|80287|96610|97900
2025,19,Equal-weight representation,ab_equal_weight,44.16,10.82210242587601,105.64999999999999,4.3500000000000085,False,4-3-3,12,103056|108274|110818|126216|126471|130811|131617|78850|80287|96610|97867|98517
2025,20,Equal-weight representation,ab_equal_weight,31.169999999999998,10.964301651048638,108.36999999999999,1.6300000000000097,False,4-3-3,12,103056|105842|107554|110818|126471|133669|63007|70360|78850|80287|96610|97867
2025,21,Equal-weight representation,ab_equal_weight,71.83999999999999,10.973544973544973,102.85999999999999,7.140000000000015,False,4-3-3,12,103056|104075|105300|107554|126471|131617|133669|145269|78850|80287|96610|98517
2025,22,Equal-weight representation,ab_equal_weight,58.18999999999999,10.935245545415036,105.49,4.510000000000005,False,4-3-3,12,103056|108274|126471|131617|132071|145269|68899|78850|87863|87887|90309|99213
