temporada,rodada_target,strategy,score_column,operational_utility_no_captain,objective_value,cost_total,budget_remaining,budget_binding_indicator,formation_selected,n_selected,lineup_signature,missing_next_market_scenario
2025,17,Availability-adjusted expected prediction,pred_expected,34.050000000000004,53.219454649971716,110.0,0.0,True,4-3-3,12,102253|103056|103445|104027|104502|105647|107554|112709|142890|39148|80287|97460,exclude_missing_next_market
2025,18,Availability-adjusted expected prediction,pred_expected,64.63,52.286670252543836,109.36,0.6400000000000006,False,4-3-3,12,102253|103056|104027|107726|110510|112709|126471|39148|68685|80287|90943|96610,exclude_missing_next_market
2025,19,Availability-adjusted expected prediction,pred_expected,54.42,52.821050427376896,109.67,0.3299999999999983,False,4-3-3,12,102253|103445|104027|104118|112709|112886|115248|122486|78850|93886|96610|97867,exclude_missing_next_market
2025,20,Availability-adjusted expected prediction,pred_expected,38.14999999999999,54.27831752218463,109.96000000000001,0.03999999999999204,False,4-3-3,12,102253|103056|103445|104027|105842|107726|112886|126471|63007|78850|82639|96610,exclude_missing_next_market
2025,21,Availability-adjusted expected prediction,pred_expected,99.41000000000001,52.58934468899222,109.94000000000001,0.05999999999998806,False,4-3-3,12,103056|103445|104027|104075|112709|115248|122486|78850|80287|87863|90943|93886,exclude_missing_next_market
2025,22,Availability-adjusted expected prediction,pred_expected,73.22999999999999,54.61075997660275,109.74999999999999,0.2500000000000142,False,4-3-3,12,103445|104027|112709|122486|68899|70360|72801|78850|79973|80583|87863|90943,exclude_missing_next_market
2025,23,Availability-adjusted expected prediction,pred_expected,62.68,56.50090481297867,109.95,0.04999999999999716,False,4-3-3,12,104027|105300|107873|108713|112709|122486|133543|71684|79973|82775|87863|96610,exclude_missing_next_market
2025,24,Availability-adjusted expected prediction,pred_expected,55.809999999999995,55.433023736329666,109.76,0.23999999999999488,False,4-3-3,12,102253|104027|104118|112709|112886|122486|82775|87863|96610|97460|98384|98672,exclude_missing_next_market
2025,25,Availability-adjusted expected prediction,pred_expected,36.35,56.46305066381776,109.97999999999999,0.020000000000010232,False,4-3-3,12,102253|104027|104118|104758|112709|114802|126216|68899|70360|80061|87863|97460,exclude_missing_next_market
2025,26,Availability-adjusted expected prediction,pred_expected,59.849999999999994,55.108143698531876,109.69999999999999,0.30000000000001137,False,4-3-3,12,102253|103056|104027|112709|112886|114802|122486|68685|82775|93886|96610|97460,exclude_missing_next_market
2025,27,Availability-adjusted expected prediction,pred_expected,60.550000000000004,56.23831380035471,109.89999999999998,0.10000000000002274,False,4-3-3,12,104027|105436|112709|112886|122486|68685|70360|70449|82775|87863|96793|97460,exclude_missing_next_market
2025,28,Availability-adjusted expected prediction,pred_expected,85.08000000000001,54.77777499077835,109.86999999999999,0.13000000000000966,False,4-3-3,12,103445|104027|104118|104502|105214|112709|114802|122486|78850|90943|96610|97460,exclude_missing_next_market
2025,29,Availability-adjusted expected prediction,pred_expected,81.39000000000001,55.72805272512482,109.86999999999999,0.13000000000000966,False,4-3-3,12,100830|101727|104027|114802|115248|122486|78850|80287|90943|93886|96610|97460,exclude_missing_next_market
2025,30,Availability-adjusted expected prediction,pred_expected,40.43,57.05553148965839,109.85000000000001,0.14999999999999147,False,4-3-3,12,102256|104027|104758|113034|113103|114802|122486|126471|78850|79266|96610|97460,exclude_missing_next_market
2025,31,Availability-adjusted expected prediction,pred_expected,62.45,55.792951431460544,109.98,0.01999999999999602,False,4-3-3,12,103445|104027|104502|104758|111246|112709|113103|114802|126471|70449|96610|97460,exclude_missing_next_market
2025,32,Availability-adjusted expected prediction,pred_expected,73.79,57.05096229253647,109.98,0.01999999999999602,False,4-3-3,12,102253|104027|112709|114802|115248|122486|126471|70449|78850|80287|92182|96610,exclude_missing_next_market
2025,33,Availability-adjusted expected prediction,pred_expected,67.93,57.16989790556945,109.94,0.060000000000002274,False,4-3-3,12,103445|104027|104758|112709|114802|122486|70449|78248|87742|96610|97460|98517,exclude_missing_next_market
2025,34,Availability-adjusted expected prediction,pred_expected,62.550000000000004,54.9814028250155,109.93,0.06999999999999318,False,4-3-3,12,103056|103445|104027|112709|117330|122486|126471|132553|78850|80287|90532|98517,exclude_missing_next_market
2025,35,Availability-adjusted expected prediction,pred_expected,64.28999999999999,58.1704231669202,109.88999999999999,0.11000000000001364,False,4-3-3,12,104027|105990|112709|113103|114802|115248|122486|78850|86508|96610|97460|98517,exclude_missing_next_market
2025,36,Availability-adjusted expected prediction,pred_expected,52.400000000000006,58.4710763333022,109.64000000000001,0.3599999999999852,False,4-3-3,12,102253|103445|104027|104502|112709|114802|115248|122486|78850|79266|97460|98517,exclude_missing_next_market
2025,37,Availability-adjusted expected prediction,pred_expected,49.49999999999999,57.879381547706785,109.82,0.18000000000000682,False,4-3-3,12,101908|104027|112709|113034|122486|126471|132264|51413|68685|78850|96610|98384,exclude_missing_next_market
2025,38,Availability-adjusted expected prediction,pred_expected,28.89,59.13897470432687,109.86999999999999,0.13000000000000966,False,4-3-3,12,103445|112709|113034|116706|122486|37457|63007|77777|82639|86508|96610|97460,exclude_missing_next_market
