replication_id,margin,voll_multiplier,voll,model,theta,mean_loss,total_shortage_mw,total_emergency_mw,mean_decision_cost
E2019,1.0,2.0,20000.0,SARIMAX,0.025,3853042.9915743535,52864.43247870674,194919.46678049705,956361.7598643953
E2019,1.0,2.0,20000.0,SARIMAX,0.05,2890401.252004109,31635.723286427867,248825.13385324256,1156936.9623368282
E2019,1.0,2.0,20000.0,SARIMAX,0.075,2263005.7942137057,16219.914091266957,307479.09177148645,1374243.3782538727
E2019,1.0,2.0,20000.0,SARIMAX,0.1,1957991.2943961464,6514.8481023110835,368538.22517223237,1601013.3161873196
E2019,1.0,2.0,20000.0,SARIMAX,0.125,1941079.4675587416,1747.3111871718338,434461.358199327,1845336.3888096
E2019,1.0,2.0,20000.0,SARIMAX,0.15,2131351.842277503,371.0146058161117,506435.9317291833,2111022.2748355246
E2019,1.0,2.0,20000.0,SARIMAX,0.175,2392113.0507270102,0.0,582590.8818956395,2392113.0507270102
E2019,1.0,2.0,20000.0,SARIMAX,0.2,2691067.0765259136,0.0,663672.1499034716,2691067.0765259136
E2019,1.0,2.0,20000.0,SARIMAX,0.225,3013007.9645979158,0.0,751296.6504718359,3013007.9645979158
E2019,1.0,2.0,20000.0,SARIMAX,0.25,3353376.452371354,0.0,844192.5356220087,3353376.452371354
E2019,1.0,2.0,20000.0,SARIMAX,0.275,3704847.908368883,0.0,940185.764781783,3704847.908368883
E2019,1.0,2.0,20000.0,SARIMAX,0.3,4065216.906635889,0.0,1038609.0741072663,4065216.906635889
E2019,1.0,2.0,20000.0,LSTM,-0.3,40561131.040624835,737295.4731195068,0.0,161379.08887104085
E2019,1.0,2.0,20000.0,LSTM,-0.275,37587740.94396069,682937.5580587805,0.0,166504.8859453108
E2019,1.0,2.0,20000.0,LSTM,-0.25,34541190.45171353,627240.6318857617,0.0,171840.75934302004
E2019,1.0,2.0,20000.0,LSTM,-0.225,31427357.66090712,570309.6318857617,0.0,177514.81785167553
E2019,1.0,2.0,20000.0,LSTM,-0.2,28258729.563977927,512370.6592612426,0.0,183624.94692354414
E2019,1.0,2.0,20000.0,LSTM,-0.175,25034210.191045694,453353.0059632979,572.5764904786329,192949.59031704802
E2019,1.0,2.0,20000.0,LSTM,-0.15,21724848.286974218,392608.6481998804,3557.934253896052,212045.64588487754
E2019,1.0,2.0,20000.0,LSTM,-0.125,18389487.701918412,330900.81514048565,14139.767313290864,257936.187371257
E2019,1.0,2.0,20000.0,LSTM,-0.1,15004350.77116763,267895.7430018572,30528.641771096703,325131.976545317
E2019,1.0,2.0,20000.0,LSTM,-0.075,11574332.052727588,203618.25620715803,53782.21928185197,417167.32904769504
E2019,1.0,2.0,20000.0,LSTM,-0.05,8193900.592586849,139655.97764191488,86196.63002026224,541518.2560435667
E2019,1.0,2.0,20000.0,LSTM,-0.025,5087615.128243551,80204.64862965493,126254.41200721283,692839.8608651982
E2019,1.0,2.0,20000.0,LSTM,0.0,2902346.4713329887,37108.62881330015,173427.80972158676,868996.947316542
E2019,1.0,2.0,20000.0,LSTM,0.025,1899002.1424155333,15272.626164591118,225454.96905359684,1062145.9142187599
E2019,1.0,2.0,20000.0,LSTM,0.05,1640425.4509571532,6823.89633532174,280625.02909592283,1266513.3229943183
E2019,1.0,2.0,20000.0,LSTM,0.075,1669840.3393330162,3471.5837968107007,338136.3006015881,1479616.5696447585
E2019,1.0,2.0,20000.0,LSTM,0.1,1797413.3896646558,1719.0705532925367,398525.16076124436,1703217.7429089004
E2019,1.0,2.0,20000.0,LSTM,0.125,1985710.6336760146,848.4807935876506,462334.80626901775,1939218.5353972393
E2019,1.0,2.0,20000.0,LSTM,0.15,2211138.8634231063,436.7076034165366,529432.8915533398,2187209.6796742547
E2019,1.0,2.0,20000.0,LSTM,0.175,2461724.6914112,243.70760341653659,600184.4547157575,2448370.850128102
E2019,1.0,2.0,20000.0,LSTM,0.2,2724778.4133686065,43.707603416536585,674423.6292598159,2722383.4761950974
E2019,1.0,2.0,20000.0,LSTM,0.225,3011003.0968250046,0.0,752668.9749911544,3011003.0968250046
E2019,1.0,2.0,20000.0,LSTM,0.25,3318154.1362830587,0.0,836151.5884645472,3318154.1362830587
E2019,1.0,2.0,20000.0,LSTM,0.275,3639294.4643122987,0.0,923540.5761572751,3639294.4643122987
E2019,1.0,2.0,20000.0,LSTM,0.3,3973948.654335145,0.0,1014675.578918375,3973948.654335145
E2019,1.0,5.0,50000.0,ENTSOE,-0.3,110731511.61771724,807209.5297109353,0.0,154863.71210966745
E2019,1.0,5.0,50000.0,ENTSOE,-0.275,103431331.12347761,753882.5297109353,0.0,159751.71102071748
E2019,1.0,5.0,50000.0,ENTSOE,-0.25,95964777.79360603,699339.5297109353,0.0,164842.21676557962
E2019,1.0,5.0,50000.0,ENTSOE,-0.225,88320584.47903308,643498.5297109352,0.0,170100.95698715717
E2019,1.0,5.0,50000.0,ENTSOE,-0.2,80439363.04885757,585924.5297109353,0.0,175728.84188014505
E2019,1.0,5.0,50000.0,ENTSOE,-0.175,72459093.70954397,527623.2871339222,48.242577012993934,181931.0884587302
E2019,1.0,5.0,50000.0,ENTSOE,-0.15,64199639.352956936,467261.1263221125,721.4033888227459,191265.8841744045
E2019,1.0,5.0,50000.0,ENTSOE,-0.125,55818845.12765645,405955.5778392807,3386.442036839434,208491.99898785382
E2019,1.0,5.0,50000.0,ENTSOE,-0.1,47309176.26945584,343580.76049898285,10787.259377137343,243318.66685545119
E2019,1.0,5.0,50000.0,ENTSOE,-0.075,38624710.18936365,279764.7511600121,24307.378024509228,300771.6742935051
E2019,1.0,5.0,50000.0,ENTSOE,-0.05,29875191.491881374,215256.94757237053,45935.886275646495,387938.39977583085
E2019,1.0,5.0,50000.0,ENTSOE,-0.025,21409253.819093954,152515.4895957792,79476.50436442,516720.9977543344
E2019,1.0,5.0,50000.0,ENTSOE,0.0,13949413.929602752,96850.0691049762,123692.57788618926,682281.1754964195
E2019,1.0,5.0,50000.0,ENTSOE,0.025,8466964.968538646,55468.08171806025,173903.1800665008,868597.6099002556
E2019,1.0,5.0,50000.0,ENTSOE,0.05,4959794.416220683,28427.17882232444,227152.14439742698,1065660.3309707595
E2019,1.0,5.0,50000.0,ENTSOE,0.075,3075605.600086185,13183.688283393773,282290.7678120668,1269620.9037308735
E2019,1.0,5.0,50000.0,ENTSOE,0.1,2310234.0162071753,6061.800108220988,339081.007429848,1479850.4397385472
E2019,1.0,5.0,50000.0,ENTSOE,0.125,2049323.0933902732,2561.9465984345206,398128.2289524952,1698371.5045636266
E2019,1.0,5.0,50000.0,ENTSOE,0.15,2099074.9500086713,1260.6225428347016,459743.5371257026,1926386.930442274
E2019,1.0,5.0,50000.0,ENTSOE,0.175,2249358.9239261644,615.6280499380646,524267.584757604,2165026.3143456075
E2019,1.0,5.0,50000.0,ENTSOE,0.2,2455461.542288216,285.6280499380646,592278.24895119,2416334.412159714
E2019,1.0,5.0,50000.0,ENTSOE,0.225,2684829.28814626,44.95307437639258,663257.2940145232,2678671.332752234
E2019,1.0,5.0,50000.0,ENTSOE,0.25,2957266.116915661,0.0,738792.9519457181,2957266.116915661
E2019,1.0,5.0,50000.0,ENTSOE,0.275,3250113.8756374987,0.0,818258.3233991772,3250113.8756374987
E2019,1.0,5.0,50000.0,ENTSOE,0.3,3556107.980294707,0.0,901339.4839165697,3556107.980294707
E2019,1.0,5.0,50000.0,SARIMAX,-0.3,98728701.03618228,719528.2291637093,0.0,163190.19183854593
E2019,1.0,5.0,50000.0,SARIMAX,-0.275,91412045.30290441,666078.9049773916,0.0,168359.68956310503
E2019,1.0,5.0,50000.0,SARIMAX,-0.25,83898384.9471606,611189.9049773916,0.0,173740.42970969222
E2019,1.0,5.0,50000.0,SARIMAX,-0.225,76177854.60087737,554788.826511977,0.0,179385.21567503558
E2019,1.0,5.0,50000.0,SARIMAX,-0.2,68367798.42681614,497731.2649026454,0.0,185433.3716592467
E2019,1.0,5.0,50000.0,SARIMAX,-0.175,60484261.96317823,440125.7874251933,210.4734413875758,193058.20630242932
E2019,1.0,5.0,50000.0,SARIMAX,-0.15,52452911.68251886,381384.62971419253,2328.215725511591,208441.85865688382
E2019,1.0,5.0,50000.0,SARIMAX,-0.125,44685449.858069144,324458.93594630354,8465.518403397346,239020.2763837331
E2019,1.0,5.0,50000.0,SARIMAX,-0.1,36963139.59622729,267679.850941753,21613.217604464895,294666.8644802932
E2019,1.0,5.0,50000.0,SARIMAX,-0.075,29502032.792926118,212601.87000448728,42676.75101532617,378488.95669498615
E2019,1.0,5.0,50000.0,SARIMAX,-0.05,22713344.94083109,162270.44390285783,69827.42491709934,484517.00893275737
E2019,1.0,5.0,50000.0,SARIMAX,-0.025,16705812.132043075,117403.5688266463,106363.84630068106,623131.47085865
E2019,1.0,5.0,50000.0,SARIMAX,0.0,11887886.957958894,81083.05713159085,148140.0791205772,780618.8577409692
E2019,1.0,5.0,50000.0,SARIMAX,0.025,8198064.83913929,52864.43247870674,194919.46678049705,956361.7598643953
E2019,1.0,5.0,50000.0,SARIMAX,0.05,5490597.686505029,31635.723286427867,248825.13385324256,1156936.9623368282
E2019,1.0,5.0,50000.0,SARIMAX,0.075,3596149.418153456,16219.914091266957,307479.09177148645,1374243.3782538727
E2019,1.0,5.0,50000.0,SARIMAX,0.1,2493458.261709386,6514.8481023110835,368538.22517223237,1601013.3161873196
E2019,1.0,5.0,50000.0,SARIMAX,0.125,2084694.0856824543,1747.3111871718338,434461.358199327,1845336.3888096
E2019,1.0,5.0,50000.0,SARIMAX,0.15,2161846.1934404713,371.0146058161117,506435.9317291833,2111022.2748355246
E2019,1.0,5.0,50000.0,SARIMAX,0.175,2392113.0507270102,0.0,582590.8818956395,2392113.0507270102
E2019,1.0,5.0,50000.0,SARIMAX,0.2,2691067.0765259136,0.0,663672.1499034716,2691067.0765259136
E2019,1.0,5.0,50000.0,SARIMAX,0.225,3013007.9645979158,0.0,751296.6504718359,3013007.9645979158
E2019,1.0,5.0,50000.0,SARIMAX,0.25,3353376.452371354,0.0,844192.5356220087,3353376.452371354
E2019,1.0,5.0,50000.0,SARIMAX,0.275,3704847.908368883,0.0,940185.764781783,3704847.908368883
E2019,1.0,5.0,50000.0,SARIMAX,0.3,4065216.906635889,0.0,1038609.0741072663,4065216.906635889
E2019,1.0,5.0,50000.0,LSTM,-0.3,101160758.96825553,737295.4731195068,0.0,161379.08887104085
E2019,1.0,5.0,50000.0,LSTM,-0.275,93719595.03098375,682937.5580587805,0.0,166504.8859453108
E2019,1.0,5.0,50000.0,LSTM,-0.25,86095214.99026929,627240.6318857617,0.0,171840.75934302004
E2019,1.0,5.0,50000.0,LSTM,-0.225,78302121.92549026,570309.6318857617,0.0,177514.81785167553
E2019,1.0,5.0,50000.0,LSTM,-0.2,70371386.4895595,512370.6592612426,0.0,183624.94692354414
E2019,1.0,5.0,50000.0,LSTM,-0.175,62296101.09213867,453353.0059632979,572.5764904786329,192949.59031704802
E2019,1.0,5.0,50000.0,LSTM,-0.15,53994052.24860823,392608.6481998804,3557.934253896052,212045.64588487754
E2019,1.0,5.0,50000.0,LSTM,-0.125,45586814.97373915,330900.81514048565,14139.767313290864,257936.187371257
E2019,1.0,5.0,50000.0,LSTM,-0.1,37023178.9631011,267895.7430018572,30528.641771096703,325131.976545317
E2019,1.0,5.0,50000.0,LSTM,-0.075,28310079.138247423,203618.25620715803,53782.21928185197,417167.32904769504
E2019,1.0,5.0,50000.0,LSTM,-0.05,19672474.097401768,139655.97764191488,86196.63002026224,541518.2560435667
E2019,1.0,5.0,50000.0,LSTM,-0.025,11679778.029311078,80204.64862965493,126254.41200721283,692839.8608651982
E2019,1.0,5.0,50000.0,LSTM,0.0,5952370.75735766,37108.62881330015,173427.80972158676,868996.947316542
E2019,1.0,5.0,50000.0,LSTM,0.025,3154286.4847106934,15272.626164591118,225454.96905359684,1062145.9142187599
E2019,1.0,5.0,50000.0,LSTM,0.05,2201293.6429014057,6823.89633532174,280625.02909592283,1266513.3229943183
E2019,1.0,5.0,50000.0,LSTM,0.075,1955175.9938654024,3471.5837968107007,338136.3006015881,1479616.5696447585
E2019,1.0,5.0,50000.0,LSTM,0.1,1938706.859798289,1719.0705532925367,398525.16076124436,1703217.7429089004
E2019,1.0,5.0,50000.0,LSTM,0.125,2055448.7810941774,848.4807935876506,462334.80626901775,1939218.5353972393
E2019,1.0,5.0,50000.0,LSTM,0.15,2247032.639046383,436.7076034165366,529432.8915533398,2187209.6796742547
E2019,1.0,5.0,50000.0,LSTM,0.175,2481755.453335847,243.70760341653659,600184.4547157575,2448370.850128102
E2019,1.0,5.0,50000.0,LSTM,0.2,2728370.8191288696,43.707603416536585,674423.6292598159,2722383.4761950974
E2019,1.0,5.0,50000.0,LSTM,0.225,3011003.0968250046,0.0,752668.9749911544,3011003.0968250046
E2019,1.0,5.0,50000.0,LSTM,0.25,3318154.1362830587,0.0,836151.5884645472,3318154.1362830587
E2019,1.0,5.0,50000.0,LSTM,0.275,3639294.4643122987,0.0,923540.5761572751,3639294.4643122987
E2019,1.0,5.0,50000.0,LSTM,0.3,3973948.654335145,0.0,1014675.578918375,3973948.654335145
E2019,1.1,0.5,5000.0,ENTSOE,-0.3,10186393.116890552,733566.3906463042,0.0,137538.4505028211
E2019,1.1,0.5,5000.0,ENTSOE,-0.275,9531454.745810917,685439.3906463042,0.0,141874.05202592525
E2019,1.1,0.5,5000.0,ENTSOE,-0.25,8858777.55860912,636003.3906463042,0.0,146402.34427618503
E2019,1.1,0.5,5000.0,ENTSOE,-0.225,8168510.336615475,585276.3906463042,0.0,151025.5332414437
E2019,1.1,0.5,5000.0,ENTSOE,-0.2,7460197.13270404,533221.3906463042,0.0,155794.52111082902
E2019,1.1,0.5,5000.0,ENTSOE,-0.175,6736461.977648128,480029.3906463043,0.0,160716.90030149388
E2019,1.1,0.5,5000.0,ENTSOE,-0.15,5988171.658852033,425030.39064630424,0.0,165837.54040950944
E2019,1.1,0.5,5000.0,ENTSOE,-0.125,5223212.961535626,368803.1998873815,0.0,171114.33294135905
E2019,1.1,0.5,5000.0,ENTSOE,-0.1,4445503.077700148,311619.19988738146,0.0,176746.9148593069
E2019,1.1,0.5,5000.0,ENTSOE,-0.075,3650682.9943963718,253118.95687001274,86.4332977333761,183300.02357427857
E2019,1.1,0.5,5000.0,ENTSOE,-0.05,2851230.291303414,194007.19668744464,1005.202064409239,193597.45996855584
E2019,1.1,0.5,5000.0,ENTSOE,-0.025,2091802.825995818,137134.1158878072,4284.317104216567,213253.29328613062
E2019,1.1,0.5,5000.0,ENTSOE,0.0,1439387.4148652893,86670.19924194773,12778.761247744998,252124.41155093687
E2019,1.1,0.5,5000.0,ENTSOE,0.025,996541.699671584,49753.89581671958,27768.18263598648,314981.48300419253
E2019,1.1,0.5,5000.0,ENTSOE,0.05,760857.6117940757,25725.1464500857,51176.881132568815,408458.3453545456
E2019,1.1,0.5,5000.0,ENTSOE,0.075,708709.4163097652,11909.47422065806,87133.56686946203,545565.9338349972
E2019,1.1,0.5,5000.0,ENTSOE,0.1,790490.5673824023,5438.709124214734,132743.59515871713,715987.7026671318
E2019,1.1,0.5,5000.0,ENTSOE,0.125,936339.1284587677,2292.3567157013704,183712.06627732434,904936.9816683381
E2019,1.1,0.5,5000.0,ENTSOE,0.15,1119260.6847538452,1155.020493486084,237369.25868352532,1103438.48621294
E2019,1.1,0.5,5000.0,ENTSOE,0.175,1315947.8523739611,541.1164090346019,292807.63417535217,1308535.2988255422
E2019,1.1,0.5,5000.0,ENTSOE,0.2,1523660.6497284896,261.11640903460193,349949.37281348207,1520083.7126184264
E2019,1.1,0.5,5000.0,ENTSOE,0.225,1740996.8435121102,40.32097670581061,409495.39724200254,1740444.501365455
E2019,1.1,0.5,5000.0,ENTSOE,0.25,1970385.822112005,0.0,471636.7575825172,1970385.822112005
E2019,1.1,0.5,5000.0,ENTSOE,0.275,2211238.589555705,0.0,536772.1900668475,2211238.589555705
E2019,1.1,0.5,5000.0,ENTSOE,0.3,2464671.6479416275,0.0,605355.7349615362,2464671.6479416275
E2019,1.1,0.5,5000.0,SARIMAX,-0.3,9105873.671824032,654145.9356033716,0.0,144970.44438058522
E2019,1.1,0.5,5000.0,SARIMAX,-0.275,8445548.52836995,605607.2772521737,0.0,149558.4290251052
E2019,1.1,0.5,5000.0,SARIMAX,-0.25,7764486.576324331,555544.2772521737,0.0,154290.99752743114
E2019,1.1,0.5,5000.0,SARIMAX,-0.225,7072802.796964896,504698.02410179685,0.0,159131.2339265827
E2019,1.1,0.5,5000.0,SARIMAX,-0.2,6364326.571875094,452611.05900240433,0.0,164175.0786914712
E2019,1.1,0.5,5000.0,SARIMAX,-0.175,5647605.679804705,399911.3153648988,0.0,169368.48302526958
E2019,1.1,0.5,5000.0,SARIMAX,-0.15,4923072.762917549,346625.85833184305,0.0,174773.33371421957
E2019,1.1,0.5,5000.0,SARIMAX,-0.125,4212159.114542608,294315.248730837,0.0,180443.37850374437
E2019,1.1,0.5,5000.0,SARIMAX,-0.1,3509408.999509519,242558.72129595332,0.0,186686.78997591158
E2019,1.1,0.5,5000.0,SARIMAX,-0.075,2827568.407545379,192174.38312906184,378.87440639409033,195042.61125686046
E2019,1.1,0.5,5000.0,SARIMAX,-0.05,2219488.8525792193,146498.03148313134,3073.334257266847,212666.50349522862
E2019,1.1,0.5,5000.0,SARIMAX,-0.025,1694691.2415388643,105667.54860355714,10281.593069052227,247190.5757367117
E2019,1.1,0.5,5000.0,SARIMAX,0.0,1306478.608660394,72839.71140205959,25098.316881006245,308674.3428787561
E2019,1.1,0.5,5000.0,SARIMAX,0.025,1045056.5862494124,47360.34058304183,47175.26194511574,396284.79744062026
E2019,1.1,0.5,5000.0,SARIMAX,0.05,892297.9378693901,28068.022418779197,75893.84120125567,507804.4800778941
E2019,1.1,0.5,5000.0,SARIMAX,0.075,848689.7677675933,14400.159038518601,113868.18139953795,651427.3151851468
E2019,1.1,0.5,5000.0,SARIMAX,0.1,891923.9511044278,5845.806942019526,156420.87092011617,811844.4039534755
E2019,1.1,0.5,5000.0,SARIMAX,0.125,1012573.5574380917,1508.934639441055,204415.94383732998,991903.219911502
E2019,1.1,0.5,5000.0,SARIMAX,0.15,1201404.5191765872,327.4041408798812,259626.51729219366,1196919.5309453562
E2019,1.1,0.5,5000.0,SARIMAX,0.175,1416098.4847162103,0.0,318757.1606784566,1416098.4847162103
E2019,1.1,0.5,5000.0,SARIMAX,0.2,1645078.5258519033,0.0,380399.4462136307,1645078.5258519033
E2019,1.1,0.5,5000.0,SARIMAX,0.225,1893765.5885363831,0.0,447571.9408229576,1893765.5885363831
E2019,1.1,0.5,5000.0,SARIMAX,0.25,2162535.596032616,0.0,520395.6050920096,2162535.596032616
E2019,1.1,0.5,5000.0,SARIMAX,0.275,2446676.080166677,0.0,597379.0279213445,2446676.080166677
E2019,1.1,0.5,5000.0,SARIMAX,0.3,2750108.8582085595,0.0,679725.1311172999,2750108.8582085595
E2019,1.1,0.5,5000.0,LSTM,-0.3,9323016.342094881,670117.0664722784,0.0,143330.50000887658
E2019,1.1,0.5,5000.0,LSTM,-0.275,8653848.30774236,620937.1632666958,0.0,147859.76984241637
E2019,1.1,0.5,5000.0,LSTM,-0.25,7968379.700291039,570559.3017143284,0.0,152498.85488927993
E2019,1.1,0.5,5000.0,LSTM,-0.225,7264239.652241474,518805.3017143284,0.0,157317.71094930312
E2019,1.1,0.5,5000.0,LSTM,-0.2,6549926.36226241,466295.7811465837,0.0,162312.92189824986
E2019,1.1,0.5,5000.0,LSTM,-0.175,5811750.973063385,412033.34768525086,0.0,167458.5390188537
E2019,1.1,0.5,5000.0,LSTM,-0.15,5061242.521168332,356851.34768525086,0.0,172867.8953429779
E2019,1.1,0.5,5000.0,LSTM,-0.125,4284801.351611101,299751.62079979584,0.0,178614.76531252763
E2019,1.1,0.5,5000.0,LSTM,-0.1,3504127.678272734,242296.61674352176,40.810558961556126,184995.94206010707
E2019,1.1,0.5,5000.0,LSTM,-0.075,2712203.5573625774,183752.01770939666,727.1238392422883,195052.6298365955
E2019,1.1,0.5,5000.0,LSTM,-0.05,1934335.103492701,125243.1540480724,4985.922690251155,218675.45899855878
E2019,1.1,0.5,5000.0,LSTM,-0.025,1250246.9778983863,71599.24223047688,16924.831436116772,269435.44049459347
E2019,1.1,0.5,5000.0,LSTM,0.0,794205.1365441778,33118.899657581256,34370.68887511357,340521.5795910099
E2019,1.1,0.5,5000.0,LSTM,0.025,624826.1140632726,13629.408334798705,59178.79306229446,438121.8902989068
E2019,1.1,0.5,5000.0,LSTM,0.05,652082.283153487,6143.37056839906,93142.56335368419,567926.521942541
E2019,1.1,0.5,5000.0,LSTM,0.075,766801.7179645125,3105.0810872808124,134633.80270946733,724266.3606045014
E2019,1.1,0.5,5000.0,LSTM,0.1,925140.8604201389,1542.022984554951,182841.11648351807,904017.2578919887
E2019,1.1,0.5,5000.0,LSTM,0.125,1110460.5271337966,778.0432751985782,235626.14125874825,1099802.4000762817
E2019,1.1,0.5,5000.0,LSTM,0.15,1311196.6801284659,393.18873037866797,291230.12288108526,1305810.5331369773
E2019,1.1,0.5,5000.0,LSTM,0.175,1523733.0494961522,213.18873037866797,349262.50952305144,1520812.6559293214
E2019,1.1,0.5,5000.0,LSTM,0.2,1747178.2882674786,38.18873037866797,410272.52276445355,1746655.1549746203
E2019,1.1,0.5,5000.0,LSTM,0.225,1984680.0991463556,0.0,474625.43574883544,1984680.0991463556
E2019,1.1,0.5,5000.0,LSTM,0.25,2235186.575882323,0.0,542426.8330582208,2235186.575882323
E2019,1.1,0.5,5000.0,LSTM,0.275,2498715.15536963,0.0,613827.8305943399,2498715.15536963
E2019,1.1,0.5,5000.0,LSTM,0.3,2775142.259134901,0.0,688705.7787949299,2775142.259134901
E2019,1.1,1.0,10000.0,ENTSOE,-0.3,20235247.78327828,733566.3906463042,0.0,137538.4505028211
E2019,1.1,1.0,10000.0,ENTSOE,-0.275,18921035.439595904,685439.3906463042,0.0,141874.05202592525
E2019,1.1,1.0,10000.0,ENTSOE,-0.25,17571152.772942055,636003.3906463042,0.0,146402.34427618503
E2019,1.1,1.0,10000.0,ENTSOE,-0.225,16185995.139989508,585276.3906463042,0.0,151025.5332414437
E2019,1.1,1.0,10000.0,ENTSOE,-0.2,14764599.744297247,533221.3906463042,0.0,155794.52111082902
E2019,1.1,1.0,10000.0,ENTSOE,-0.175,13312207.05499476,480029.3906463043,0.0,160716.90030149388
E2019,1.1,1.0,10000.0,ENTSOE,-0.15,11810505.77729456,425030.39064630424,0.0,165837.54040950944
E2019,1.1,1.0,10000.0,ENTSOE,-0.125,10275311.590129891,368803.1998873815,0.0,171114.33294135905
E2019,1.1,1.0,10000.0,ENTSOE,-0.1,8714259.24054099,311619.19988738146,0.0,176746.9148593069
E2019,1.1,1.0,10000.0,ENTSOE,-0.075,7118065.965218463,253118.95687001274,86.4332977333761,183300.02357427857
E2019,1.1,1.0,10000.0,ENTSOE,-0.05,5508863.122638272,194007.19668744464,1005.202064409239,193597.45996855584
E2019,1.1,1.0,10000.0,ENTSOE,-0.025,3970352.3587055057,137134.1158878072,4284.317104216567,213253.29328613062
E2019,1.1,1.0,10000.0,ENTSOE,0.0,2626650.4181796415,86670.19924194773,12778.761247744998,252124.41155093687
E2019,1.1,1.0,10000.0,ENTSOE,0.025,1678101.9163389755,49753.89581671958,27768.18263598648,314981.48300419253
E2019,1.1,1.0,10000.0,ENTSOE,0.05,1113256.8782336058,25725.1464500857,51176.881132568815,408458.3453545456
E2019,1.1,1.0,10000.0,ENTSOE,0.075,871852.8987845333,11909.47422065806,87133.56686946203,545565.9338349972
E2019,1.1,1.0,10000.0,ENTSOE,0.1,864993.4320976725,5438.709124214734,132743.59515871713,715987.7026671318
E2019,1.1,1.0,10000.0,ENTSOE,0.125,967741.2752491977,2292.3567157013704,183712.06627732434,904936.9816683381
E2019,1.1,1.0,10000.0,ENTSOE,0.15,1135082.8832947505,1155.020493486084,237369.25868352532,1103438.48621294
E2019,1.1,1.0,10000.0,ENTSOE,0.175,1323360.4059223805,541.1164090346019,292807.63417535217,1308535.2988255422
E2019,1.1,1.0,10000.0,ENTSOE,0.2,1527237.5868385527,261.11640903460193,349949.37281348207,1520083.7126184264
E2019,1.1,1.0,10000.0,ENTSOE,0.225,1741549.1856587653,40.32097670581061,409495.39724200254,1740444.501365455
E2019,1.1,1.0,10000.0,ENTSOE,0.25,1970385.822112005,0.0,471636.7575825172,1970385.822112005
E2019,1.1,1.0,10000.0,ENTSOE,0.275,2211238.589555705,0.0,536772.1900668475,2211238.589555705
E2019,1.1,1.0,10000.0,ENTSOE,0.3,2464671.6479416275,0.0,605355.7349615362,2464671.6479416275
E2019,1.1,1.0,10000.0,SARIMAX,-0.3,18066776.89926748,654145.9356033716,0.0,144970.44438058522
E2019,1.1,1.0,10000.0,SARIMAX,-0.275,16741538.627714794,605607.2772521737,0.0,149558.4290251052
E2019,1.1,1.0,10000.0,SARIMAX,-0.25,15374682.155121231,555544.2772521737,0.0,154290.99752743114
E2019,1.1,1.0,10000.0,SARIMAX,-0.225,13986474.360003207,504698.02410179685,0.0,159131.2339265827
E2019,1.1,1.0,10000.0,SARIMAX,-0.2,12564478.065058716,452611.05900240433,0.0,164175.0786914712
E2019,1.1,1.0,10000.0,SARIMAX,-0.175,11125842.876584142,399911.3153648988,0.0,169368.48302526958
E2019,1.1,1.0,10000.0,SARIMAX,-0.15,9671372.192120882,346625.85833184305,0.0,174773.33371421957
E2019,1.1,1.0,10000.0,SARIMAX,-0.125,8243874.850581472,294315.248730837,0.0,180443.37850374437
E2019,1.1,1.0,10000.0,SARIMAX,-0.1,6832131.209043127,242558.72129595332,0.0,186686.78997591158
E2019,1.1,1.0,10000.0,SARIMAX,-0.075,5460094.203833898,192174.38312906184,378.87440639409033,195042.61125686046
E2019,1.1,1.0,10000.0,SARIMAX,-0.05,4226311.201663211,146498.03148313134,3073.334257266847,212666.50349522862
E2019,1.1,1.0,10000.0,SARIMAX,-0.025,3142191.9073410165,105667.54860355714,10281.593069052227,247190.5757367117
E2019,1.1,1.0,10000.0,SARIMAX,0.0,2304282.8744420325,72839.71140205959,25098.316881006245,308674.3428787561
E2019,1.1,1.0,10000.0,SARIMAX,0.025,1693828.3750582044,47360.34058304183,47175.26194511574,396284.79744062026
E2019,1.1,1.0,10000.0,SARIMAX,0.05,1276791.395660886,28068.022418779197,75893.84120125567,507804.4800778941
E2019,1.1,1.0,10000.0,SARIMAX,0.075,1045952.22035004,14400.159038518601,113868.18139953795,651427.3151851468
E2019,1.1,1.0,10000.0,SARIMAX,0.1,972003.4982553802,5845.806942019526,156420.87092011617,811844.4039534755
E2019,1.1,1.0,10000.0,SARIMAX,0.125,1033243.8949646816,1508.934639441055,204415.94383732998,991903.219911502
E2019,1.1,1.0,10000.0,SARIMAX,0.15,1205889.5074078187,327.4041408798812,259626.51729219366,1196919.5309453562
E2019,1.1,1.0,10000.0,SARIMAX,0.175,1416098.4847162103,0.0,318757.1606784566,1416098.4847162103
E2019,1.1,1.0,10000.0,SARIMAX,0.2,1645078.5258519033,0.0,380399.4462136307,1645078.5258519033
E2019,1.1,1.0,10000.0,SARIMAX,0.225,1893765.5885363831,0.0,447571.9408229576,1893765.5885363831
E2019,1.1,1.0,10000.0,SARIMAX,0.25,2162535.596032616,0.0,520395.6050920096,2162535.596032616
E2019,1.1,1.0,10000.0,SARIMAX,0.275,2446676.080166677,0.0,597379.0279213445,2446676.080166677
E2019,1.1,1.0,10000.0,SARIMAX,0.3,2750108.8582085595,0.0,679725.1311172999,2750108.8582085595
E2019,1.1,1.0,10000.0,LSTM,-0.3,18502702.184180886,670117.0664722784,0.0,143330.50000887658
